year,region,attack_type,target_type,weapon_type,incidents,killed,wounded,success_rate
1972,Western Europe,Armed Assault,Military,Incendiary,3,1,0,1.0
1972,Western Europe,Armed Assault,Police,Firearms,2,2,0,1.0
1972,Western Europe,Armed Assault,Private Citizens & Property,Firearms,6,11,0,1.0
1972,Western Europe,Armed Assault,Private Citizens & Property,Incendiary,1,1,0,1.0
1972,Western Europe,Armed Assault,Terrorists/Non-State Militia,Firearms,2,2,0,0.5
1972,Western Europe,Assassination,Business,Explosives,1,0,0,1.0
1972,Western Europe,Assassination,Business,Firearms,1,1,0,1.0
1972,Western Europe,Assassination,Government (Diplomatic),Explosives,21,1,1,0.047619047619047616
1972,Western Europe,Assassination,Government (Diplomatic),Unknown,1,0,1,0.0
1972,Western Europe,Assassination,Government (General),Explosives,1,0,1,1.0
1972,Western Europe,Assassination,Government (General),Firearms,2,2,0,1.0
1972,Western Europe,Assassination,Government (General),Unknown,1,0,0,0.0
1972,Western Europe,Assassination,Military,Firearms,58,58,0,0.9827586206896551
1972,Western Europe,Assassination,Police,Explosives,1,1,0,1.0
1972,Western Europe,Assassination,Police,Firearms,13,14,1,0.9230769230769231
1972,Western Europe,Assassination,Private Citizens & Property,Explosives,3,2,0,0.6666666666666666
1972,Western Europe,Assassination,Private Citizens & Property,Firearms,85,108,0,0.9882352941176471
1972,Western Europe,Assassination,Private Citizens & Property,Melee,5,5,0,1.0
1972,Western Europe,Assassination,Terrorists/Non-State Militia,Firearms,7,7,0,0.8571428571428571
1972,Western Europe,Assassination,Transportation,Firearms,1,1,0,1.0
1972,Western Europe,Bombing/Explosion,Airports & Aircraft,Explosives,4,0,4,0.75
1972,Western Europe,Bombing/Explosion,Business,Explosives,17,10,131,0.9411764705882353
1972,Western Europe,Bombing/Explosion,Government (Diplomatic),Explosives,8,1,2,0.75
1972,Western Europe,Bombing/Explosion,Government (General),Explosives,4,4,0,1.0
1972,Western Europe,Bombing/Explosion,Journalists & Media,Explosives,2,0,24,1.0
1972,Western Europe,Bombing/Explosion,Maritime,Explosives,1,1,0,1.0
1972,Western Europe,Bombing/Explosion,Military,Explosives,33,58,55,0.9696969696969697
1972,Western Europe,Bombing/Explosion,Police,Explosives,4,4,1,1.0
1972,Western Europe,Bombing/Explosion,Private Citizens & Property,Explosives,23,50,56,1.0
1972,Western Europe,Bombing/Explosion,Terrorists/Non-State Militia,Explosives,2,12,0,0.0
1972,Western Europe,Bombing/Explosion,Tourists,Explosives,2,0,0,1.0
1972,Western Europe,Bombing/Explosion,Transportation,Explosives,2,0,0,1.0
1972,Western Europe,Bombing/Explosion,Utilities,Explosives,6,1,0,1.0
1972,Western Europe,Facility/Infrastructure Attack,Business,Incendiary,1,0,0,1.0
1972,Western Europe,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary,1,0,0,1.0
1972,Western Europe,Facility/Infrastructure Attack,Military,Incendiary,2,0,0,0.5
1972,Western Europe,Hijacking,Airports & Aircraft,Firearms,2,4,5,1.0
1972,Western Europe,Hijacking,Airports & Aircraft,Unknown,1,1,0,1.0
1972,Western Europe,Hostage Taking (Kidnapping),Business,Unknown,1,0,0,1.0
1972,Western Europe,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,1,0,0,1.0
1972,Western Europe,Hostage Taking (Kidnapping),Government (General),Firearms,1,1,0,1.0
1972,Western Europe,Hostage Taking (Kidnapping),Journalists & Media,Firearms,1,1,0,1.0
1972,Western Europe,Hostage Taking (Kidnapping),Military,Firearms,3,3,0,1.0
1972,Western Europe,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,1,1,0,1.0
1972,Western Europe,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Unknown,1,2,0,1.0
1972,Western Europe,Unknown,Journalists & Media,Unknown,1,1,0,1.0
1973,Australasia & Oceania,Armed Assault,Government (Diplomatic),Incendiary,1,0,0,1.0
1973,Central America & Caribbean,Assassination,Private Citizens & Property,Firearms,1,0,0,0.0
1973,Central America & Caribbean,Bombing/Explosion,Business,Explosives,1,0,0,1.0
1973,Central America & Caribbean,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,2,0,0,1.0
1973,Central America & Caribbean,Hostage Taking (Kidnapping),Government (General),Unknown,1,0,0,0.0
1973,Central America & Caribbean,Unarmed Assault,Government (Diplomatic),Chemical,1,0,0,1.0
1973,East Asia,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary,1,0,0,1.0
1973,East Asia,Facility/Infrastructure Attack,Military,Incendiary,1,0,0,1.0
1973,Eastern Europe,Bombing/Explosion,Transportation,Explosives,1,1,7,1.0
1973,Middle East & North Africa,Armed Assault,Government (Diplomatic),Firearms,1,0,0,0.0
1973,Middle East & North Africa,Armed Assault,Government (Diplomatic),Incendiary,1,0,0,0.0
1973,Middle East & North Africa,Assassination,Military,Firearms,1,1,0,1.0
1973,Middle East & North Africa,Bombing/Explosion,Airports & Aircraft,Explosives,1,0,0,1.0
1973,Middle East & North Africa,Bombing/Explosion,Business,Explosives,3,0,0,1.0
1973,Middle East & North Africa,Bombing/Explosion,Educational Institution,Explosives,1,0,0,1.0
1973,Middle East & North Africa,Bombing/Explosion,Government (Diplomatic),Explosives,4,0,0,0.5
1973,Middle East & North Africa,Bombing/Explosion,Maritime,Explosives,2,0,0,1.0
1973,Middle East & North Africa,Bombing/Explosion,Private Citizens & Property,Explosives,1,2,18,1.0
1973,Middle East & North Africa,Bombing/Explosion,Utilities,Explosives,2,0,0,1.0
1973,Middle East & North Africa,Hijacking,Airports & Aircraft,Unknown,1,0,0,1.0
1973,Middle East & North Africa,Hostage Taking (Barricade Incident),Business,Firearms,1,4,0,1.0
1973,North America,Armed Assault,Business,Firearms,3,0,0,1.0
1973,North America,Armed Assault,Government (Diplomatic),Firearms,1,0,0,0.0
1973,North America,Armed Assault,Government (Diplomatic),Incendiary,1,0,0,1.0
1973,North America,Armed Assault,Police,Firearms,6,15,20,1.0
1973,North America,Armed Assault,Private Citizens & Property,Firearms,10,8,2,1.0
1973,North America,Armed Assault,Religious Figures/Institutions,Firearms,1,7,2,1.0
1973,North America,Assassination,Educational Institution,Firearms,1,1,0,1.0
1973,North America,Assassination,Government (Diplomatic),Firearms,2,3,0,1.0
1973,North America,Assassination,NGO,Firearms,1,1,0,1.0
1973,North America,Assassination,Private Citizens & Property,Firearms,3,5,0,1.0
1973,North America,Assassination,Religious Figures/Institutions,Firearms,1,1,0,1.0
1973,North America,Bombing/Explosion,Airports & Aircraft,Explosives,1,0,0,0.0
1973,North America,Bombing/Explosion,Business,Explosives,5,0,0,0.4
1973,North America,Bombing/Explosion,Business,Incendiary,1,0,0,0.0
1973,North America,Bombing/Explosion,Educational Institution,Explosives,1,0,0,1.0
1973,North America,Bombing/Explosion,Government (Diplomatic),Explosives,4,0,1,1.0
1973,North America,Bombing/Explosion,Government (General),Explosives,1,0,1,0.0
1973,North America,Bombing/Explosion,Maritime,Explosives,1,0,0,1.0
1973,North America,Bombing/Explosion,Police,Explosives,2,0,0,1.0
1973,North America,Bombing/Explosion,Police,Incendiary,1,0,0,1.0
1973,North America,Bombing/Explosion,Private Citizens & Property,Explosives,5,0,3,0.8
1973,North America,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary,1,0,0,1.0
1973,North America,Facility/Infrastructure Attack,Police,Incendiary,3,0,0,1.0
1973,North America,Hostage Taking (Barricade Incident),Business,Firearms,1,0,0,1.0
1973,North America,Hostage Taking (Barricade Incident),Private Citizens & Property,Firearms,1,2,2,1.0
1973,North America,Hostage Taking (Kidnapping),Business,Unknown,1,1,0,1.0
1973,North America,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,2,0,0,1.0
1973,North America,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,2,1,2,1.0
1973,North America,Hostage Taking (Kidnapping),Private Citizens & Property,Melee,1,1,0,1.0
1973,South America,Armed Assault,Airports & Aircraft,Firearms,1,0,0,1.0
1973,South America,Armed Assault,Educational Institution,Firearms,1,0,0,1.0
1973,South America,Armed Assault,Government (Diplomatic),Firearms,2,0,0,1.0
1973,South America,Armed Assault,Government (Diplomatic),Incendiary,1,0,0,0.0
1973,South America,Armed Assault,Journalists & Media,Firearms,1,0,1,1.0
1973,South America,Armed Assault,Military,Firearms,2,1,0,1.0
1973,South America,Armed Assault,Other,Firearms,1,0,0,1.0
1973,South America,Armed Assault,Utilities,Firearms,1,0,0,1.0
1973,South America,Assassination,Business,Firearms,2,2,0,1.0
1973,South America,Assassination,Government (General),Explosives,1,0,1,0.0
1973,South America,Assassination,Government (General),Unknown,1,1,0,1.0
1973,South America,Assassination,Military,Firearms,4,4,0,1.0
1973,South America,Assassination,NGO,Explosives,1,0,0,1.0
1973,South America,Assassination,Police,Firearms,1,1,0,1.0
1973,South America,Assassination,Private Citizens & Property,Firearms,3,3,0,1.0
1973,South America,Assassination,Private Citizens & Property,Unknown,2,2,0,1.0
1973,South America,Bombing/Explosion,Airports & Aircraft,Explosives,1,0,15,1.0
1973,South America,Bombing/Explosion,Business,Explosives,7,0,0,1.0
1973,South America,Bombing/Explosion,Educational Institution,Explosives,1,0,0,1.0
1973,South America,Bombing/Explosion,Government (Diplomatic),Explosives,7,0,0,0.8571428571428571
1973,South America,Bombing/Explosion,Government (General),Explosives,1,0,1,1.0
1973,South America,Bombing/Explosion,Military,Explosives,3,0,0,1.0
1973,South America,Bombing/Explosion,Private Citizens & Property,Explosives,1,0,0,1.0
1973,South America,Bombing/Explosion,Utilities,Explosives,1,0,0,1.0
1973,South America,Facility/Infrastructure Attack,Business,Incendiary,1,0,0,1.0
1973,South America,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary,2,0,0,1.0
1973,South America,Facility/Infrastructure Attack,Government (General),Incendiary,1,0,0,1.0
1973,South America,Facility/Infrastructure Attack,Military,Incendiary,1,0,0,1.0
1973,South America,Facility/Infrastructure Attack,Police,Incendiary,1,0,0,1.0
1973,South America,Hijacking,Airports & Aircraft,Explosives,1,0,0,1.0
1973,South America,Hijacking,Airports & Aircraft,Unknown,2,0,0,1.0
1973,South America,Hostage Taking (Barricade Incident),Private Citizens & Property,Explosives,1,0,0,1.0
1973,South America,Hostage Taking (Kidnapping),Business,Unknown,19,1,1,0.9473684210526315
1973,South America,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,1,0,0,1.0
1973,South America,Hostage Taking (Kidnapping),Journalists & Media,Unknown,1,0,0,1.0
1973,South America,Hostage Taking (Kidnapping),Military,Unknown,4,1,0,0.75
1973,South America,Hostage Taking (Kidnapping),Police,Unknown,1,0,0,1.0
1973,South Asia,Unknown,Airports & Aircraft,Unknown,1,0,1,0.0
1973,Southeast Asia,Bombing/Explosion,Government (Diplomatic),Explosives,1,0,8,1.0
1973,Southeast Asia,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,1,0,0,1.0
1973,Sub-Saharan Africa,Assassination,Government (Diplomatic),Explosives,1,0,2,1.0
1973,Sub-Saharan Africa,Assassination,Government (General),Explosives,1,2,0,1.0
1973,Sub-Saharan Africa,Hostage Taking (Kidnapping),Business,Unknown,1,0,0,1.0
1973,Sub-Saharan Africa,Hostage Taking (Kidnapping),Government (Diplomatic),Firearms,1,3,0,1.0
1973,Western Europe,Armed Assault,Airports & Aircraft,Firearms,1,1,0,1.0
1973,Western Europe,Armed Assault,Business,Firearms,9,2,2,1.0
1973,Western Europe,Armed Assault,Government (Diplomatic),Firearms,1,0,0,1.0
1973,Western Europe,Armed Assault,Government (General),Incendiary,1,0,0,0.0
1973,Western Europe,Armed Assault,Military,Firearms,3,2,0,0.6666666666666666
1973,Western Europe,Armed Assault,Military,Incendiary,4,0,0,1.0
1973,Western Europe,Armed Assault,Other,Firearms,1,0,0,0.0
1973,Western Europe,Armed Assault,Police,Firearms,1,0,1,0.0
1973,Western Europe,Armed Assault,Private Citizens & Property,Firearms,4,4,0,1.0
1973,Western Europe,Armed Assault,Private Citizens & Property,Incendiary,1,0,0,1.0
1973,Western Europe,Armed Assault,Private Citizens & Property,Melee,1,1,0,1.0
1973,Western Europe,Assassination,Airports & Aircraft,Unknown,1,1,0,1.0
1973,Western Europe,Assassination,Government (Diplomatic),Explosives,1,0,1,0.0
1973,Western Europe,Assassination,Government (Diplomatic),Firearms,1,0,1,0.0
1973,Western Europe,Assassination,Government (General),Explosives,4,5,1,0.75
1973,Western Europe,Assassination,Government (General),Firearms,1,1,0,1.0
1973,Western Europe,Assassination,Military,Explosives,1,0,1,0.0
1973,Western Europe,Assassination,Military,Firearms,37,40,0,0.972972972972973
1973,Western Europe,Assassination,Military,Unknown,1,1,0,1.0
1973,Western Europe,Assassination,Police,Explosives,1,1,0,1.0
1973,Western Europe,Assassination,Police,Firearms,9,10,0,1.0
1973,Western Europe,Assassination,Police,Melee,1,1,0,1.0
1973,Western Europe,Assassination,Private Citizens & Property,Explosives,3,3,0,1.0
1973,Western Europe,Assassination,Private Citizens & Property,Firearms,60,63,1,0.9833333333333333
1973,Western Europe,Assassination,Private Citizens & Property,Melee,3,4,0,1.0
1973,Western Europe,Assassination,Private Citizens & Property,Unknown,1,1,0,1.0
1973,Western Europe,Assassination,Terrorists/Non-State Militia,Chemical,1,1,0,1.0
1973,Western Europe,Assassination,Terrorists/Non-State Militia,Explosives,1,1,0,1.0
1973,Western Europe,Assassination,Terrorists/Non-State Militia,Firearms,9,10,0,1.0
1973,Western Europe,Assassination,Terrorists/Non-State Militia,Melee,1,1,0,1.0
1973,Western Europe,Bombing/Explosion,Airports & Aircraft,Explosives,2,0,0,0.5
1973,Western Europe,Bombing/Explosion,Airports & Aircraft,Firearms,1,5,55,1.0
1973,Western Europe,Bombing/Explosion,Business,Explosives,23,2,0,0.9565217391304348
1973,Western Europe,Bombing/Explosion,Government (Diplomatic),Explosives,8,3,20,0.75
1973,Western Europe,Bombing/Explosion,Government (General),Explosives,6,1,272,1.0
1973,Western Europe,Bombing/Explosion,Military,Explosives,23,30,0,0.9565217391304348
1973,Western Europe,Bombing/Explosion,Other,Explosives,1,0,0,1.0
1973,Western Europe,Bombing/Explosion,Police,Explosives,2,3,0,1.0
1973,Western Europe,Bombing/Explosion,Private Citizens & Property,Explosives,14,16,0,1.0
1973,Western Europe,Bombing/Explosion,Private Citizens & Property,Firearms,1,1,0,1.0
1973,Western Europe,Bombing/Explosion,Terrorists/Non-State Militia,Explosives,5,9,0,0.2
1973,Western Europe,Bombing/Explosion,Terrorists/Non-State Militia,Firearms,1,2,0,1.0
1973,Western Europe,Bombing/Explosion,Transportation,Explosives,1,0,0,1.0
1973,Western Europe,Facility/Infrastructure Attack,Airports & Aircraft,Incendiary,2,0,0,1.0
1973,Western Europe,Facility/Infrastructure Attack,Business,Incendiary,5,0,0,1.0
1973,Western Europe,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary,6,0,0,1.0
1973,Western Europe,Facility/Infrastructure Attack,Government (General),Incendiary,2,0,0,1.0
1973,Western Europe,Facility/Infrastructure Attack,Journalists & Media,Incendiary,1,0,0,1.0
1973,Western Europe,Facility/Infrastructure Attack,Military,Incendiary,5,0,1,1.0
1973,Western Europe,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,2,0,0,1.0
1973,Western Europe,Facility/Infrastructure Attack,Utilities,Incendiary,1,0,0,1.0
1973,Western Europe,Hijacking,Airports & Aircraft,Explosives,1,1,1,1.0
1973,Western Europe,Hijacking,Airports & Aircraft,Firearms,1,31,0,1.0
1973,Western Europe,Hijacking,Private Citizens & Property,Incendiary,1,1,0,1.0
1973,Western Europe,Hijacking,Private Citizens & Property,Unknown,1,1,0,0.0
1973,Western Europe,Hostage Taking (Barricade Incident),Airports & Aircraft,Firearms,1,30,50,1.0
1973,Western Europe,Hostage Taking (Barricade Incident),Government (Diplomatic),Firearms,1,0,0,1.0
1973,Western Europe,Hostage Taking (Barricade Incident),Government (General),Firearms,1,2,0,1.0
1973,Western Europe,Hostage Taking (Kidnapping),Military,Firearms,1,1,0,1.0
1973,Western Europe,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,1,1,0,1.0
1973,Western Europe,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,2,0,0,1.0
1973,Western Europe,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Firearms,1,1,0,1.0
1973,Western Europe,Unarmed Assault,Airports & Aircraft,Chemical,1,0,0,1.0
1973,Western Europe,Unarmed Assault,Government (Diplomatic),Chemical,1,0,0,1.0
1974,Australasia & Oceania,Facility/Infrastructure Attack,Airports & Aircraft,Incendiary,1,0,0,1.0
1974,Central America & Caribbean,Armed Assault,Government (General),Firearms,1,0,3,1.0
1974,Central America & Caribbean,Bombing/Explosion,Airports & Aircraft,Explosives,2,0,0,1.0
1974,Central America & Caribbean,Bombing/Explosion,Government (Diplomatic),Explosives,3,0,0,1.0
1974,Central America & Caribbean,Bombing/Explosion,Police,Explosives,1,0,0,1.0
1974,Central America & Caribbean,Hostage Taking (Barricade Incident),Government (Diplomatic),Firearms,1,0,0,1.0
1974,Central America & Caribbean,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,1,0,0,1.0
1974,Central America & Caribbean,Hostage Taking (Kidnapping),Government (General),Firearms,1,0,0,1.0
1974,Central America & Caribbean,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,1,0,0,1.0
